Data;Usina;Programado (MWmed);Verificado (MWmed);Desvio %
21/02/2017;UTE GLOBAL I;0;0;0
21/02/2017;UTE GLOBAL II;0;0;0
21/02/2017;UTE GOIASA;0;0;0
21/02/2017;UTE GUA.TANABI;0;0;0
21/02/2017;UTE GUAIRA;24;24;0
21/02/2017;UTE GUARANI;13;13;0
21/02/2017;UTE IPAUSSU;0;0;0
21/02/2017;UTE IRANDUBA;0;0;0
21/02/2017;UTE JARAQUI;55;50,8;-7,64
21/02/2017;UTE LAGO AZUL;0;0;0
21/02/2017;UTE MADEIRAS;2;2;0
21/02/2017;UTE MANAUARA;65;67,11;3,25
21/02/2017;UTE MAUA 7;0;0;0
21/02/2017;UTE MAUA BL 3;109;110,77;1,62
21/02/2017;UTE MAUA BL 6;0;0;0
21/02/2017;UTE MAUA BL I;0;0;0
21/02/2017;UTE MAUA BL4;0;0;0
21/02/2017;UTE MURICY;0;0;0
21/02/2017;UTE P.FERRO 1;0;0;0
21/02/2017;UTE PERNAMB.3;8,12;0;-100
21/02/2017;UTE RIO ACRE;0;0;0
21/02/2017;UTE SANTANA;0;0;0
21/02/2017;UTE SANTANA II;0;0;0
21/02/2017;UTE SAO BORJA;0;0;0
21/02/2017;UTE SIDE PECEM;180;162,51;-9,72
21/02/2017;UTE SOL;141,12;115,44;-18,2
21/02/2017;UTE SUAPE II;142,71;141,71;-0,7
21/02/2017;UTE SUZANO;190;185,9;-2,16
21/02/2017;UTE SYKUE 1;0;0;0
21/02/2017;UTE TAMBAQUI;60;49,86;-16,9
21/02/2017;UTE USACIGA;0;0;0
21/02/2017;UTE VERACEL;126;125,61;-0,31
21/02/2017;UTE VIANA;62,42;53,74;-13,91
21/02/2017;VALE ROSARIO;60;60;0
21/02/2017;XAVANTES;11,04;8,59;-22,19
21/02/2017;PCT AOR;0;0;0
21/02/2017;PCT CEEE;0;0;0
21/02/2017;PCT CELG;0;0;0
21/02/2017;PCT CEMAT;9;9;0
21/02/2017;PCT CEMIG;0;0;0
21/02/2017;PCT COELBA;0;0;0
21/02/2017;PCT CPFL;0;0;0
21/02/2017;PCT CSF;0;0;0
21/02/2017;PCT DJB;0;0;0
21/02/2017;PCT ENERSUL;2;2;0
21/02/2017;PCT FURNAS;0;0;0
21/02/2017;PCT MARINGA;77;0;-100
21/02/2017;PCT PBR;0;0;0
21/02/2017;PCT PIE;0;0;0
21/02/2017;CONJUNTO CHAPADAO;110;125,51;14,1
21/02/2017;CONJUNTO TERMELETRICO BIOPAV;0;0;0
21/02/2017;CONJUNTO TERMELETRICO CACHOEIRA DOURADA;0;0;0
21/02/2017;CONJUNTO TERMELETRICO DOURADOS;10;29,8;198
21/02/2017;CONJUNTO TERMELETRICO EDEIA;0;0;0
21/02/2017;CONJUNTO TERMELETRICO JATAI;0;0;0
21/02/2017;CONJUNTO TERMELETRICO QUIRINOPOLIS;10;16,54;65,4
22/02/2017;ANGRA;640;647,76;1,21
22/02/2017;ALTA MOGIANA;29;29;0
22/02/2017;ALTOS;0;0;0
22/02/2017;ARACATI;0;0;0
22/02/2017;B.FLUMINENSE;391,25;443,79;13,43
22/02/2017;B.L.SOBRINHO;77,71;74,99;-3,5
22/02/2017;BAHIA I;0;0;0
22/02/2017;BATURITE;0;0;0
22/02/2017;BELO JARDIM;0;0;0
22/02/2017;C.S.TUBARAO;201;145,62;-27,55
22/02/2017;CAMPO MAIOR;0;0;0
22/02/2017;CAMPOS;0;0;0
22/02/2017;CANDIOTA III;210;257,28;22,51
22/02/2017;CAUCAIA;0;0;0
22/02/2017;CELSO FURTADO;150;148,02;-1,32
22/02/2017;COCAL;0;0;0
22/02/2017;COLORADO;21;21;0
22/02/2017;CRATO;0;0;0
22/02/2017;DAIA;7,29;0;-100
22/02/2017;EUZEBIO ROCHA;206,56;205,37;-0,58
22/02/2017;FER.GASPARIAN;273,33;270,09;-1,19
22/02/2017;GERAMAR I;57,42;20,82;-63,74
22/02/2017;GERAMAR II;58;20,1;-65,34
22/02/2017;GOIANIA II;0;0;0
22/02/2017;GOV.L.BRIZOLA;873,44;843,69;-3,41
22/02/2017;IGARAPE;0;0;0
22/02/2017;IGUATU;0;0;0
22/02/2017;JAIME BELTRAO;0;0;0
22/02/2017;JALLES MACHAD;0;0;0
22/02/2017;JE.SO.PEREIRA;266;266,93;0,35
22/02/2017;JUAZEIRO NORT;0;0;0
22/02/2017;JUIZ DE FORA;31,5;30,43;-3,4
22/02/2017;L.C.PRESTES;360;337,16;-6,34
22/02/2017;LUIZ O R MELO;102;104,2;2,16
22/02/2017;MARAMBAIA;0;0;0
22/02/2017;NAZARIA;0;0;0
22/02/2017;NO.FLUMINENSE;750;752,91;0,39
22/02/2017;NUTEPA;0;0;0
22/02/2017;P.MEDICI;100;100,79;0,79
22/02/2017;PALMEIRAS GO;0;0;0
22/02/2017;PETROLINA;0;0;0
22/02/2017;PIE-RP;0;0;0
22/02/2017;PORTO PECEM I;525;527,56;0,49
22/02/2017;PORTO PECEM II;263,33;266,92;1,36
22/02/2017;POTIGUAR;0;0;0
22/02/2017;POTIGUAR III;0;0;0
22/02/2017;RIO MADEIRA;0;0;0
22/02/2017;ROMULOALMEIDA;25;23,88;-4,48
22/02/2017;S.JOSE COLINA;8;0;-100
22/02/2017;SANTA CRUZ;0;0;0
22/02/2017;SANTAREM;0;0;0
22/02/2017;SAO JERONIMO;0;0;0
22/02/2017;SEPE TIARAJU;81,54;30,85;-62,17
22/02/2017;T.PONTA NEGRA;64;65,51;2,36
22/02/2017;TER BRASILIA;0;0;0
22/02/2017;TERMOCABO;5,83;6,29;7,89
22/02/2017;TERMOMANAUS;0;0;0
22/02/2017;TERMONORDESTE;0;0;0
22/02/2017;TERMONORTE II;0;0;0
22/02/2017;TERMOPARAIBA;0;0;0
22/02/2017;TERMOPERNAMBU;532;539,18;1,35
22/02/2017;TQUIRINOPOLIS;0;0;0
22/02/2017;U. ALEGRETE;0;0;0
22/02/2017;U. W.ARJONA;43,75;39,74;-9,17
22/02/2017;U.ARAUCARIA;0;0;0
22/02/2017;U.JLACERDA-A;180;184,18;2,32
22/02/2017;U.JLACERDA-B;100;100,14;0,14
22/02/2017;U.JLACERDA-C;0;0;0
22/02/2017;U.NV.VENECIA2;0;0;0
22/02/2017;U.PIRATININGA;0;0;0
22/02/2017;U.URUGUAIANA;0;0;0
22/02/2017;US. FIGUEIRA;0;0;0
22/02/2017;US.CAMACARI;0;0;0
22/02/2017;US.CARIOBA;0;0;0
22/02/2017;US.MANDU;15;0;-100
22/02/2017;UT CIDADE NOV;0;0;0
22/02/2017;UT DISTRITO A;0;0;0
22/02/2017;UT DISTRITO B;0;0;0
22/02/2017;UT ERB CANDEI;0;0;0
22/02/2017;UT GUA.TANABI 2;0;0;0
22/02/2017;UT INTERLAGOS;0;0;0
22/02/2017;UT MARIO LAGO;191,88;163,92;-14,57
22/02/2017;UT MAUA BL 5A;0;0;0
22/02/2017;UT MAUA BL 5B;0;0;0
22/02/2017;UT SAO JOSE 1;0;0;0
22/02/2017;UT SAO JOSE 2;0;0;0
22/02/2017;UT. FORTALEZA;207,56;206,35;-0,58
22/02/2017;UT. KLABIN CE;190;151,25;-20,39
22/02/2017;UT.AUR.CHAVES;166,25;166,45;0,12
22/02/2017;UT.CAM.GRANDE;0;0;0
22/02/2017;UT.MARACANAU1;10,62;0;-100
22/02/2017;UT.MARANHAO 3;0;0;0
22/02/2017;UT.MARANHAO 4;0;0;0
22/02/2017;UT.MARANHAO 5;0;0;0
22/02/2017;UT.PARNAIBA 4;0;0;0
22/02/2017;UT.PECEM;0;0;0
22/02/2017;UT.POR.ITAQUI;0;0;0
22/02/2017;UT.TERMOCEARA;18,46;17,84;-3,36
22/02/2017;UTE AMANDINA;60;6,61;-88,98
22/02/2017;UTE ANGELICA;30;15,19;-49,37
22/02/2017;UTE APARECIDA;0;0;0
22/02/2017;UTE ARAGUAIA;12,08;11,98;-0,83
22/02/2017;UTE AREMBEPE;0;0;0
22/02/2017;UTE ATLANTICO;330;353,94;7,25
22/02/2017;UTE BERNECK;11;9,92;-9,82
22/02/2017;UTE BOA VISTA;0;0;0
22/02/2017;UTE CACU I;0;0;0
22/02/2017;UTE CMPC;0;0;0
22/02/2017;UTE COCAL 2;0;0;0
22/02/2017;UTE CODORA;0;0;0
22/02/2017;UTE CRIST ROCHA;51;46,93;-7,98
22/02/2017;UTE CUIABA;0;0;0
22/02/2017;UTE ELDORADO BR;0;0;0
22/02/2017;UTE ELECTRON;0;0;0
22/02/2017;UTE FLORES 1;0;0;0
22/02/2017;UTE FLORES 2;0;0;0
22/02/2017;UTE FLORES 3;0;0;0
22/02/2017;UTE FLORES 4;0;0;0
22/02/2017;UTE GLOBAL I;0;0;0
22/02/2017;UTE GLOBAL II;0;0;0
22/02/2017;UTE GOIASA;0;0;0
22/02/2017;UTE GUA.TANABI;0;0;0
22/02/2017;UTE GUAIRA;24;24;0
22/02/2017;UTE GUARANI;13;13;0
22/02/2017;UTE IPAUSSU;0;0;0
22/02/2017;UTE IRANDUBA;0;0;0
22/02/2017;UTE JARAQUI;55;51;-7,27
22/02/2017;UTE LAGO AZUL;0;0;0
22/02/2017;UTE MADEIRAS;2;2;0
22/02/2017;UTE MANAUARA;65;66,96;3,02
22/02/2017;UTE MAUA 7;0;0;0
22/02/2017;UTE MAUA BL 3;109;109,44;0,4
22/02/2017;UTE MAUA BL 6;0;0;0
22/02/2017;UTE MAUA BL I;0;0;0
22/02/2017;UTE MAUA BL4;0;0;0
22/02/2017;UTE MURICY;0;0;0
22/02/2017;UTE P.FERRO 1;0;0;0
22/02/2017;UTE PERNAMB.3;4,33;0;-100
22/02/2017;UTE RIO ACRE;0;0;0
22/02/2017;UTE SANTANA;0;0;0
22/02/2017;UTE SANTANA II;0;0;0
22/02/2017;UTE SAO BORJA;0;0;0
22/02/2017;UTE SIDE PECEM;175;138,61;-20,79
22/02/2017;UTE SOL;141,12;147,56;4,56
22/02/2017;UTE SUAPE II;92,77;86,59;-6,66
22/02/2017;UTE SUZANO;190;170,36;-10,34
22/02/2017;UTE SYKUE 1;0;0;0
22/02/2017;UTE TAMBAQUI;60;49,67;-17,22
22/02/2017;UTE USACIGA;0;0;0
22/02/2017;UTE VERACEL;126;119,51;-5,15
22/02/2017;UTE VIANA;62,31;50,51;-18,94
22/02/2017;VALE ROSARIO;60;60;0
22/02/2017;XAVANTES;11,04;8,2;-25,72
22/02/2017;PCT AOR;0;0;0
22/02/2017;PCT CEEE;0;0;0
22/02/2017;PCT CELG;0;0;0
22/02/2017;PCT CEMAT;9;9;0
22/02/2017;PCT CEMIG;0;0;0
22/02/2017;PCT COELBA;0;0;0
22/02/2017;PCT CPFL;0;0;0
22/02/2017;PCT CSF;0;0;0
22/02/2017;PCT DJB;0;0;0
22/02/2017;PCT ENERSUL;11;11;0
22/02/2017;PCT FURNAS;0;0;0
22/02/2017;PCT MARINGA;77;0;-100
22/02/2017;PCT PBR;0;0;0
22/02/2017;PCT PIE;0;0;0
22/02/2017;CONJUNTO CHAPADAO;110;130,15;18,32
22/02/2017;CONJUNTO TERMELETRICO BIOPAV;0;0;0
22/02/2017;CONJUNTO TERMELETRICO CACHOEIRA DOURADA;0;0;0
22/02/2017;CONJUNTO TERMELETRICO DOURADOS;20;33,35;66,75
22/02/2017;CONJUNTO TERMELETRICO EDEIA;0;0;0
22/02/2017;CONJUNTO TERMELETRICO JATAI;0;0;0
22/02/2017;CONJUNTO TERMELETRICO QUIRINOPOLIS;15;11,65;-22,33
23/02/2017;ANGRA;640;1.385,14;116,43
23/02/2017;ALTA MOGIANA;29;29;0
23/02/2017;ALTOS;0;0;0
23/02/2017;ARACATI;0;0;0
23/02/2017;B.FLUMINENSE;391,25;441,01;12,72
23/02/2017;B.L.SOBRINHO;78,85;37,66;-52,24
23/02/2017;BAHIA I;0;0;0
23/02/2017;BATURITE;0;0;0
23/02/2017;BELO JARDIM;0;0;0
23/02/2017;C.S.TUBARAO;174;145,62;-16,31
23/02/2017;CAMPO MAIOR;0;0;0
23/02/2017;CAMPOS;0;0;0
23/02/2017;CANDIOTA III;260;106,43;-59,07
23/02/2017;CAUCAIA;0;0;0
23/02/2017;CELSO FURTADO;150;148,43;-1,05
23/02/2017;COCAL;0;0;0
23/02/2017;COLORADO;21;21;0
23/02/2017;CRATO;0;0;0
23/02/2017;DAIA;0;0;0
23/02/2017;EUZEBIO ROCHA;206,67;203,36;-1,6
23/02/2017;FER.GASPARIAN;273,33;253,02;-7,43
23/02/2017;GERAMAR I;18,5;20,52;10,92
23/02/2017;GERAMAR II;18,5;20,06;8,43
23/02/2017;GOIANIA II;0;0;0
23/02/2017;GOV.L.BRIZOLA;780,42;763,84;-2,12
23/02/2017;IGARAPE;0;0;0
23/02/2017;IGUATU;0;0;0
23/02/2017;JAIME BELTRAO;0;0;0
23/02/2017;JALLES MACHAD;0;0;0
23/02/2017;JE.SO.PEREIRA;265;223,5;-15,66
23/02/2017;JUAZEIRO NORT;0;0;0
23/02/2017;JUIZ DE FORA;31,5;31,73;0,73
23/02/2017;L.C.PRESTES;360;346,5;-3,75
23/02/2017;LUIZ O R MELO;102;104,36;2,31
23/02/2017;MARAMBAIA;0;0;0
23/02/2017;NAZARIA;0;0;0
23/02/2017;NO.FLUMINENSE;750;754,16;0,55
23/02/2017;NUTEPA;0;0;0
23/02/2017;P.MEDICI;100;99,45;-0,55
23/02/2017;PALMEIRAS GO;0;0;0
23/02/2017;PETROLINA;0;0;0
23/02/2017;PIE-RP;0;0;0
23/02/2017;PORTO PECEM I;525;525,25;0,05
23/02/2017;PORTO PECEM II;263,33;266,82;1,33
23/02/2017;POTIGUAR;0;0;0
23/02/2017;POTIGUAR III;0;0;0
23/02/2017;RIO MADEIRA;0;0;0
23/02/2017;ROMULOALMEIDA;25;22,44;-10,24
23/02/2017;S.JOSE COLINA;8;0;-100
23/02/2017;SANTA CRUZ;0;0;0
23/02/2017;SANTAREM;0;0;0
23/02/2017;SAO JERONIMO;0;0;0
23/02/2017;SEPE TIARAJU;162,71;165,24;1,55
23/02/2017;T.PONTA NEGRA;64;65,49;2,33
23/02/2017;TER BRASILIA;0;0;0
23/02/2017;TERMOCABO;5,83;5,78;-0,86
23/02/2017;TERMOMANAUS;0;0;0
23/02/2017;TERMONORDESTE;0;0;0
23/02/2017;TERMONORTE II;0;0;0
23/02/2017;TERMOPARAIBA;0;0;0
23/02/2017;TERMOPERNAMBU;532;539,17;1,35
23/02/2017;TQUIRINOPOLIS;0;0;0
23/02/2017;U. ALEGRETE;0;0;0
23/02/2017;U. W.ARJONA;31,88;31,33;-1,73
23/02/2017;U.ARAUCARIA;0;0;0
23/02/2017;U.JLACERDA-A;180;174,17;-3,24
23/02/2017;U.JLACERDA-B;100;100,11;0,11
23/02/2017;U.JLACERDA-C;0;0;0
23/02/2017;U.NV.VENECIA2;0;0;0
23/02/2017;U.PIRATININGA;0;0;0
23/02/2017;U.URUGUAIANA;0;0;0
23/02/2017;US. FIGUEIRA;0;0;0
23/02/2017;US.CAMACARI;0;0;0
23/02/2017;US.CARIOBA;0;0;0
23/02/2017;US.MANDU;15;0;-100
23/02/2017;UT CIDADE NOV;0;0;0
23/02/2017;UT DISTRITO A;0;0;0
23/02/2017;UT DISTRITO B;0;0;0
23/02/2017;UT ERB CANDEI;0;0;0
23/02/2017;UT GUA.TANABI 2;0;0;0
23/02/2017;UT INTERLAGOS;0;0;0
23/02/2017;UT MARIO LAGO;191,88;0;-100
23/02/2017;UT MAUA BL 5A;0;0;0
23/02/2017;UT MAUA BL 5B;0;0;0
23/02/2017;UT SAO JOSE 1;0;0;0
23/02/2017;UT SAO JOSE 2;0;0;0
23/02/2017;UT. FORTALEZA;204,5;203,7;-0,39
23/02/2017;UT. KLABIN CE;190;179,26;-5,65
23/02/2017;UT.AUR.CHAVES;166,25;167,71;0,88
23/02/2017;UT.CAM.GRANDE;0;0;0
23/02/2017;UT.MARACANAU1;10,42;0;-100
23/02/2017;UT.MARANHAO 3;0;0;0
23/02/2017;UT.MARANHAO 4;0;0;0
23/02/2017;UT.MARANHAO 5;0;0;0
23/02/2017;UT.PARNAIBA 4;0;0;0
23/02/2017;UT.PECEM;0;0;0
23/02/2017;UT.POR.ITAQUI;0;0;0
23/02/2017;UT.TERMOCEARA;16,71;16,45;-1,56
23/02/2017;UTE AMANDINA;40;8,98;-77,55
23/02/2017;UTE ANGELICA;30;14,04;-53,2
23/02/2017;UTE APARECIDA;0;0;0
23/02/2017;UTE ARAGUAIA;10;11,15;11,5
23/02/2017;UTE AREMBEPE;0;0;0
23/02/2017;UTE ATLANTICO;330;367,12;11,25
23/02/2017;UTE BERNECK;11;9,62;-12,55
23/02/2017;UTE BOA VISTA;0;0;0
23/02/2017;UTE CACU I;0;0;0
23/02/2017;UTE CMPC;0;0;0
23/02/2017;UTE COCAL 2;0;0;0
23/02/2017;UTE CODORA;0;0;0
23/02/2017;UTE CRIST ROCHA;51;45,99;-9,82
23/02/2017;UTE CUIABA;0;0;0
23/02/2017;UTE ELDORADO BR;0;0;0
23/02/2017;UTE ELECTRON;0;0;0
23/02/2017;UTE FLORES 1;0;0;0
23/02/2017;UTE FLORES 2;0;0;0
23/02/2017;UTE FLORES 3;0;0;0
23/02/2017;UTE FLORES 4;0;0;0
23/02/2017;UTE GLOBAL I;0;0;0
23/02/2017;UTE GLOBAL II;0;0;0
23/02/2017;UTE GOIASA;0;0;0
23/02/2017;UTE GUA.TANABI;0;0;0
23/02/2017;UTE GUAIRA;24;24;0
23/02/2017;UTE GUARANI;13;13;0
23/02/2017;UTE IPAUSSU;0;0;0
23/02/2017;UTE IRANDUBA;0;0;0
23/02/2017;UTE JARAQUI;55;49,8;-9,45
23/02/2017;UTE LAGO AZUL;0;0;0
23/02/2017;UTE MADEIRAS;2;2;0
23/02/2017;UTE MANAUARA;65;66,32;2,03
23/02/2017;UTE MAUA 7;0;0;0
23/02/2017;UTE MAUA BL 3;109;108,42;-0,53
23/02/2017;UTE MAUA BL 6;0;0;0
23/02/2017;UTE MAUA BL I;0;0;0
23/02/2017;UTE MAUA BL4;0;0;0
23/02/2017;UTE MURICY;0;0;0
23/02/2017;UTE P.FERRO 1;0;0;0
23/02/2017;UTE PERNAMB.3;4,33;0;-100
23/02/2017;UTE RIO ACRE;0;0;0
23/02/2017;UTE SANTANA;0;0;0
23/02/2017;UTE SANTANA II;0;0;0
23/02/2017;UTE SAO BORJA;0;0;0
23/02/2017;UTE SIDE PECEM;175;162,51;-7,14
23/02/2017;UTE SOL;141,12;149,04;5,61
23/02/2017;UTE SUAPE II;93,17;92,44;-0,78
23/02/2017;UTE SUZANO;190;180,32;-5,09
23/02/2017;UTE SYKUE 1;13,5;13,73;1,7
23/02/2017;UTE TAMBAQUI;60;52,32;-12,8
23/02/2017;UTE USACIGA;0;0;0
23/02/2017;UTE VERACEL;126;125,29;-0,56
23/02/2017;UTE VIANA;62,31;40,63;-34,79
23/02/2017;VALE ROSARIO;60;60;0
23/02/2017;XAVANTES;0;0;0
23/02/2017;PCT AOR;0;0;0
23/02/2017;PCT CEEE;0;0;0
23/02/2017;PCT CELG;0;0;0
23/02/2017;PCT CEMAT;12;12;0
23/02/2017;PCT CEMIG;0;0;0
23/02/2017;PCT COELBA;0;0;0
23/02/2017;PCT CPFL;0;0;0
23/02/2017;PCT CSF;0;0;0
23/02/2017;PCT DJB;0;0;0
23/02/2017;PCT ENERSUL;11;11;0
23/02/2017;PCT FURNAS;0;0;0
23/02/2017;PCT MARINGA;77;0;-100
23/02/2017;PCT PBR;0;0;0
23/02/2017;PCT PIE;0;0;0
23/02/2017;CONJUNTO CHAPADAO;162;89,32;-44,86
23/02/2017;CONJUNTO TERMELETRICO BIOPAV;0;0;0
23/02/2017;CONJUNTO TERMELETRICO CACHOEIRA DOURADA;0;0;0
23/02/2017;CONJUNTO TERMELETRICO DOURADOS;20;31,45;57,25
23/02/2017;CONJUNTO TERMELETRICO EDEIA;0;0;0
23/02/2017;CONJUNTO TERMELETRICO JATAI;0;0;0
23/02/2017;CONJUNTO TERMELETRICO QUIRINOPOLIS;15;13,8;-8
24/02/2017;ANGRA;1.990,00;1.997,65;0,38
24/02/2017;ALTA MOGIANA;29;29;0
24/02/2017;ALTOS;0;0;0
24/02/2017;ARACATI;0;0;0
24/02/2017;B.FLUMINENSE;391,25;439,94;12,44
24/02/2017;B.L.SOBRINHO;157,6;157,64;0,03
24/02/2017;BAHIA I;7,21;7,48;3,74
24/02/2017;BATURITE;0;0;0
24/02/2017;BELO JARDIM;0;0;0
24/02/2017;C.S.TUBARAO;184;145,62;-20,86
24/02/2017;CAMPO MAIOR;0;0;0
24/02/2017;CAMPOS;0;0;0
24/02/2017;CANDIOTA III;0;0;0
24/02/2017;CAUCAIA;0;0;0
24/02/2017;CELSO FURTADO;150;147,52;-1,65
24/02/2017;COCAL;0;0;0
24/02/2017;COLORADO;21;21;0
24/02/2017;CRATO;0;0;0
24/02/2017;DAIA;26,92;0;-100
24/02/2017;EUZEBIO ROCHA;206,46;205,74;-0,35
24/02/2017;FER.GASPARIAN;273,33;272,19;-0,42
24/02/2017;GERAMAR I;18,5;18,32;-0,97
24/02/2017;GERAMAR II;18,5;17,86;-3,46
24/02/2017;GOIANIA II;0;0;0
24/02/2017;GOV.L.BRIZOLA;839,17;828,55;-1,27
24/02/2017;IGARAPE;0;0;0
24/02/2017;IGUATU;0;0;0
24/02/2017;JAIME BELTRAO;0;0;0
24/02/2017;JALLES MACHAD;0;0;0
24/02/2017;JE.SO.PEREIRA;239,92;241,58;0,69
24/02/2017;JUAZEIRO NORT;0;0;0
24/02/2017;JUIZ DE FORA;31,5;31,1;-1,27
24/02/2017;L.C.PRESTES;360;335,59;-6,78
24/02/2017;LUIZ O R MELO;102;102,86;0,84
24/02/2017;MARAMBAIA;0;0;0
24/02/2017;NAZARIA;0;0;0
24/02/2017;NO.FLUMINENSE;776,5;774,8;-0,22
24/02/2017;NUTEPA;0;0;0
24/02/2017;P.MEDICI;100;94,56;-5,44
24/02/2017;PALMEIRAS GO;0;0;0
24/02/2017;PETROLINA;0;0;0
24/02/2017;PIE-RP;0;0;0
24/02/2017;PORTO PECEM I;525;507;-3,43
24/02/2017;PORTO PECEM II;263,33;264,72;0,53
24/02/2017;POTIGUAR;0;0;0
24/02/2017;POTIGUAR III;0;0;0
24/02/2017;RIO MADEIRA;0;0;0
24/02/2017;ROMULOALMEIDA;25;25,54;2,16
24/02/2017;S.JOSE COLINA;8;0;-100
24/02/2017;SANTA CRUZ;0;0;0
24/02/2017;SANTAREM;0;0;0
24/02/2017;SAO JERONIMO;0;0;0
24/02/2017;SEPE TIARAJU;170,62;169,08;-0,9
24/02/2017;T.PONTA NEGRA;64;66,13;3,33
24/02/2017;TER BRASILIA;0;0;0
24/02/2017;TERMOCABO;9,27;9,7;4,64
24/02/2017;TERMOMANAUS;0;0;0
24/02/2017;TERMONORDESTE;88,29;80,45;-8,88
24/02/2017;TERMONORTE II;0;0;0
24/02/2017;TERMOPARAIBA;88,29;84,64;-4,13
24/02/2017;TERMOPERNAMBU;532;537,12;0,96
24/02/2017;TQUIRINOPOLIS;0;0;0
24/02/2017;U. ALEGRETE;0;0;0
24/02/2017;U. W.ARJONA;20,29;20,79;2,46
24/02/2017;U.ARAUCARIA;0;0;0
24/02/2017;U.JLACERDA-A;180;150,65;-16,31
24/02/2017;U.JLACERDA-B;100;94,73;-5,27
24/02/2017;U.JLACERDA-C;0;18,31;0
24/02/2017;U.NV.VENECIA2;0;0;0
24/02/2017;U.PIRATININGA;0;0;0
24/02/2017;U.URUGUAIANA;0;0;0
24/02/2017;US. FIGUEIRA;0;0;0
24/02/2017;US.CAMACARI;0;0;0
24/02/2017;US.CARIOBA;0;0;0
24/02/2017;US.MANDU;15;0;-100
24/02/2017;UT CIDADE NOV;0;0;0
24/02/2017;UT DISTRITO A;0;0;0
24/02/2017;UT DISTRITO B;0;0;0
24/02/2017;UT ERB CANDEI;0;0;0
24/02/2017;UT GUA.TANABI 2;0;0;0
24/02/2017;UT INTERLAGOS;0;0;0
24/02/2017;UT MARIO LAGO;334,38;340,59;1,86
24/02/2017;UT MAUA BL 5A;0;0;0
24/02/2017;UT MAUA BL 5B;0;0;0
24/02/2017;UT SAO JOSE 1;0;0;0
24/02/2017;UT SAO JOSE 2;0;0;0
24/02/2017;UT. FORTALEZA;225,94;228,06;0,94
24/02/2017;UT. KLABIN CE;190;179,58;-5,48
24/02/2017;UT.AUR.CHAVES;166,25;166,42;0,1
24/02/2017;UT.CAM.GRANDE;12,29;0;-100
24/02/2017;UT.MARACANAU1;16,67;0;-100
24/02/2017;UT.MARANHAO 3;0;0;0
24/02/2017;UT.MARANHAO 4;0;0;0
24/02/2017;UT.MARANHAO 5;0;0;0
24/02/2017;UT.PARNAIBA 4;0;0;0
24/02/2017;UT.PECEM;0;0;0
24/02/2017;UT.POR.ITAQUI;78,81;0;-100
24/02/2017;UT.TERMOCEARA;28,25;28,63;1,35
24/02/2017;UTE AMANDINA;40;51,48;28,7
24/02/2017;UTE ANGELICA;30;14,84;-50,53
24/02/2017;UTE APARECIDA;0;0;0
24/02/2017;UTE ARAGUAIA;10;9,49;-5,1
24/02/2017;UTE AREMBEPE;13,12;8,89;-32,24
24/02/2017;UTE ATLANTICO;350;406,88;16,25
24/02/2017;UTE BERNECK;11;10,89;-1
24/02/2017;UTE BOA VISTA;0;0;0
24/02/2017;UTE CACU I;0;0;0
24/02/2017;UTE CMPC;0;0;0
24/02/2017;UTE COCAL 2;0;0;0
24/02/2017;UTE CODORA;0;0;0
24/02/2017;UTE CRIST ROCHA;65;57,68;-11,26
24/02/2017;UTE CUIABA;0;0;0
24/02/2017;UTE ELDORADO BR;0;0;0
24/02/2017;UTE ELECTRON;0;0;0
24/02/2017;UTE FLORES 1;0;0;0
24/02/2017;UTE FLORES 2;0;0;0
24/02/2017;UTE FLORES 3;0;0;0
24/02/2017;UTE FLORES 4;0;0;0
24/02/2017;UTE GLOBAL I;33,75;34,66;2,7
24/02/2017;UTE GLOBAL II;31,25;26,87;-14,02
24/02/2017;UTE GOIASA;0;0;0
24/02/2017;UTE GUA.TANABI;0;0;0
24/02/2017;UTE GUAIRA;24;24;0
24/02/2017;UTE GUARANI;13;13;0
24/02/2017;UTE IPAUSSU;0;0;0
24/02/2017;UTE IRANDUBA;0;0;0
24/02/2017;UTE JARAQUI;55;49,6;-9,82
24/02/2017;UTE LAGO AZUL;0;0;0
24/02/2017;UTE MADEIRAS;2;2;0
24/02/2017;UTE MANAUARA;65;64,59;-0,63
24/02/2017;UTE MAUA 7;0;0;0
24/02/2017;UTE MAUA BL 3;109;110,7;1,56
24/02/2017;UTE MAUA BL 6;0;0;0
24/02/2017;UTE MAUA BL I;0;0;0
24/02/2017;UTE MAUA BL4;0;0;0
24/02/2017;UTE MURICY;33,75;33,09;-1,96
24/02/2017;UTE P.FERRO 1;0;0;0
24/02/2017;UTE PERNAMB.3;7,58;0;-100
24/02/2017;UTE RIO ACRE;0;0;0
24/02/2017;UTE SANTANA;0;0;0
24/02/2017;UTE SANTANA II;0;0;0
24/02/2017;UTE SAO BORJA;0;0;0
24/02/2017;UTE SIDE PECEM;175;162,51;-7,14
24/02/2017;UTE SOL;141,12;147,41;4,46
24/02/2017;UTE SUAPE II;62,98;63,3;0,51
24/02/2017;UTE SUZANO;190;174,73;-8,04
24/02/2017;UTE SYKUE 1;18;18,25;1,39
24/02/2017;UTE TAMBAQUI;60;58,01;-3,32
24/02/2017;UTE USACIGA;0;0;0
24/02/2017;UTE VERACEL;126;126,04;0,03
24/02/2017;UTE VIANA;62,31;61,53;-1,25
24/02/2017;VALE ROSARIO;60;60;0
