Data;Usina;Programado (MWmed);Verificado (MWmed);Desvio %
02/01/2017;MANGUE SECO 2;11,31;13,85;22,46
02/01/2017;MANGUE SECO 3;11,31;13,64;20,60
02/01/2017;MANGUE SECO 5;10,52;12,95;23,10
02/01/2017;NOV.HORIZONTE;11,35;10,05;-11,45
02/01/2017;REI VENTOS 1;20,77;23,19;11,65
02/01/2017;REI VENTOS 3;21,33;21,94;2,86
03/01/2017;CONJUNTO EOLICO AGUA DOCE;19,42;8,11;-58,24
03/01/2017;CONJUNTO EOLICO ALVORADA;12,98;11,44;-11,86
03/01/2017;CONJUNTO EÓLICO AMAZONAS;109,42;95,51;-12,71
03/01/2017;CONJUNTO EOLICO ASA BRANCA;63,90;119,06;86,32
03/01/2017;CONJUNTO EOLICO ATLANTICA;86,88;92,44;6,40
03/01/2017;CONJUNTO EOLICO BAIXA DO FEIJAO;62,04;66,49;7,17
03/01/2017;CONJUNTO EÓLICO BLOCO SUL;48,77;79,64;63,30
03/01/2017;CONJUNTO EOLICO BOM JARDIM DA SERRA;0,88;3,39;285,23
03/01/2017;CONJUNTO EOLICO BRISA POTIGUAR I;67,83;54,71;-19,34
03/01/2017;CONJUNTO EOLICO BW GUIRAPA I;24,42;30,85;26,33
03/01/2017;CONJUNTO EOLICO BW GUIRAPA II;21,00;24,73;17,76
03/01/2017;CONJUNTO EOLICO CABEÇO PRETO II;27,12;41,64;53,54
03/01/2017;CONJUNTO EOLICO CAETES II;69,65;83,45;19,81
03/01/2017;CONJUNTO EOLICO CAETITE;18,25;27,91;52,93
03/01/2017;CONJUNTO EOLICO CAETITE 123;24,00;19,09;-20,46
03/01/2017;CONJUNTO EOLICO CAETITE A;7,94;13,71;72,67
03/01/2017;CONJUNTO EOLICO CALANGO 1;31,81;22,80;-28,32
03/01/2017;CONJUNTO EOLICO CALANGO 2;45,12;32,92;-27,04
03/01/2017;CONJUNTO EOLICO CAMPO DOS VENTOS;43,75;53,38;22,01
03/01/2017;CONJUNTO EOLICO CAMPO FORMOSO;65,54;86,16;31,46
03/01/2017;CONJUNTO EOLICO CARCARA II;47,98;47,97;-0,02
03/01/2017;CONJUNTO EOLICO CHAPADA I;54,35;43,13;-20,64
03/01/2017;CONJUNTO EOLICO CHAPADA II;56,96;27,77;-51,25
03/01/2017;CONJUNTO EOLICO CHAPADA III;63,12;30,18;-52,19
03/01/2017;CONJUNTO EOLICO CHAPADA IV;30,33;19,64;-35,25
03/01/2017;CONJUNTO EOLICO CURVA DOS VENTOS;18,00;17,38;-3,44
03/01/2017;CONJUNTO EOLICO DOS ARACAS;37,08;37,04;-0,11
03/01/2017;CONJUNTO EOLICO GENTIO DO OURO I;35,73;29,24;-18,16
03/01/2017;CONJUNTO EOLICO GUIRAPA;18,73;16,44;-12,23
03/01/2017;CONJUNTO EOLICO ITAREMA V;79,52;79,02;-0,63
03/01/2017;CONJUNTO EOLICO LICINIO DE ALMEIDA;19,69;19,81;0,61
03/01/2017;CONJUNTO EOLICO LIVRAMENTO 2;85,06;80,50;-5,36
03/01/2017;CONJUNTO EOLICO MACACOS;36,58;35,23;-3,69
03/01/2017;CONJUNTO EOLICO MODELO;31,60;0,00;-100,00
03/01/2017;CONJUNTO EOLICO MORRAO;30,42;29,14;-4,21
03/01/2017;CONJUNTO EOLICO MORRO DOS VENTOS;52,62;58,12;10,45
03/01/2017;CONJUNTO EOLICO MORRO DOS VENTOS II;38,88;37,89;-2,55
03/01/2017;CONJUNTO EOLICO NOSSA SENHORA DA CONCEICAO;24,79;24,86;0,28
03/01/2017;CONJUNTO EOLICO OLHO DAGUA;53,08;54,76;3,17
03/01/2017;CONJUNTO EOLICO PAPAGAIOS;30,46;20,60;-32,37
03/01/2017;CONJUNTO EOLICO PARANATAMA;44,15;39,80;-9,85
03/01/2017;CONJUNTO EOLICO PEDRA BRANCA;37,60;59,16;57,34
03/01/2017;CONJUNTO EÓLICO PELOURINHO;18,25;19,09;4,60
03/01/2017;CONJUNTO EOLICO PLANALTINA;21,60;25,10;16,20
03/01/2017;CONJUNTO EOLICO QUINTA 138 KV;67,12;64,14;-4,44
03/01/2017;CONJUNTO EOLICO QUINTA 69 KV;33,40;36,28;8,62
03/01/2017;CONJUNTO EOLICO RENASCENCA;82,96;75,79;-8,64
03/01/2017;CONJUNTO EOLICO RENASCENCA V;32,58;32,76;0,55
03/01/2017;CONJUNTO EOLICO SANTA CLARA;61,92;66,91;8,06
03/01/2017;CONJUNTO EOLICO SANTA ROSALIA;0,00;0,00;0,00
03/01/2017;CONJUNTO EOLICO SANTA VITÓRIA DO PALMAR;302,10;282,59;-6,46
03/01/2017;CONJUNTO EOLICO SAO BASILIO;0,00;0,00;0,00
03/01/2017;CONJUNTO EOLICO SAO CLEMENTE;108,85;114,71;5,38
03/01/2017;CONJUNTO EOLICO SERRA AZUL;23,44;26,73;14,04
03/01/2017;CONJUNTO EOLICO SERRA DE SANTANA 12;58,02;44,08;-24,03
03/01/2017;CONJUNTO EOLICO SERRA DE SANTANA 3;41,58;31,90;-23,28
03/01/2017;CONJUNTO EOLICO TACARATU;40,83;33,01;-19,15
03/01/2017;CONJUNTO EOLICO TRAIRI;74,25;48,29;-34,96
03/01/2017;CONJUNTO EOLICO UNIAO DOS VENTOS;79,27;0,00;-100,00
03/01/2017;EO MALHADINHA I;10,17;10,78;6,00
03/01/2017;EOL ALEGRIA 2;47,92;42,95;-10,37
03/01/2017;EOL ALEGRIA I;24,10;24,35;1,04
03/01/2017;EOL AREIA BRA;14,81;12,52;-15,46
03/01/2017;EOL B.VENTOS;19,42;16,58;-14,62
03/01/2017;EOL BEBERIBE;0,00;0,00;0,00
03/01/2017;EOL BOCA CORR;5,42;9,42;73,80
03/01/2017;EOL C.QUEBRAD;26,12;19,51;-25,31
03/01/2017;EOL CIDREIRA1;46,25;51,04;10,36
03/01/2017;EOL COLONIA;9,38;11,59;23,56
03/01/2017;EOL D.INDIOS;78,96;26,80;-66,06
03/01/2017;EOL EMBUACA;5,15;6,84;32,82
03/01/2017;EOL ENACEL;13,75;12,17;-11,49
03/01/2017;EOL FAISA I;9,56;8,08;-15,48
03/01/2017;EOL FAISA II;8,75;9,31;6,40
03/01/2017;EOL FAISA III;8,08;7,50;-7,18
03/01/2017;EOL FAISA IV;8,08;7,44;-7,92
03/01/2017;EOL FAISA V;9,21;8,97;-2,61
03/01/2017;EOL FORMOSA;32,94;14,53;-55,89
03/01/2017;EOL ICARAI 1;13,38;13,95;4,26
03/01/2017;EOL ICARAI 2;18,94;15,58;-17,74
03/01/2017;EOL ICARAIZIN;26,00;19,51;-24,96
03/01/2017;EOL ILHA GRAN;6,85;0,00;-100,00
03/01/2017;EOL MACAUBAS;12,40;9,43;-23,95
03/01/2017;EOL MAR TERRA;12,46;8,97;-28,01
03/01/2017;EOL MIASSABA3;20,60;19,69;-4,42
03/01/2017;EOL OSORIO;78,96;27,07;-65,72
03/01/2017;EOL OSORIO 2;32,08;16,66;-48,07
03/01/2017;EOL OSORIO 3;0,00;18,95;0,00
03/01/2017;EOL P.MORGADO;6,60;6,59;-0,15
03/01/2017;EOL PARACURU;0,00;0,00;0,00
03/01/2017;EOL PPARAJURU;0,00;0,00;0,00
03/01/2017;EOL RIACHAO 1;9,75;10,05;3,08
03/01/2017;EOL RIACHAO 2;8,27;7,43;-10,16
03/01/2017;EOL RIACHAO 4;9,19;8,60;-6,42
03/01/2017;EOL RIACHAO 6;9,19;8,07;-12,19
03/01/2017;EOL RIACHAO 7;8,73;7,33;-16,04
03/01/2017;EOL RIBEIRAO;4,75;5,01;5,47
03/01/2017;EOL RIO CHORO;0,00;0,00;0,00
03/01/2017;EOL S A PADUA;6,52;4,90;-24,85
03/01/2017;EOL S.CRISTOV;12,35;9,96;-19,35
03/01/2017;EOL SANGRA.2;34,42;19,61;-43,03
03/01/2017;EOL SANGRA.3;0,00;15,87;0,00
03/01/2017;EOL SANGRADOU;0,00;29,68;0,00
03/01/2017;EOL SAO JORGE;11,12;8,27;-25,63
03/01/2017;EOL SEABRA;10,15;9,45;-6,90
03/01/2017;EOL TBA AGUIA;11,35;11,64;2,56
03/01/2017;EOL VOLTA RIO;12,52;8,83;-29,47
03/01/2017;EOL XANGRILA;16,60;16,79;1,14
03/01/2017;EOL. INDIOS 2;27,08;17,04;-37,08
03/01/2017;EOL. INDIOS 3;0,00;12,72;0,00
03/01/2017;MANGUE SECO 1;11,33;11,91;5,12
03/01/2017;MANGUE SECO 2;11,08;13,17;18,86
03/01/2017;MANGUE SECO 3;11,08;12,25;10,56
03/01/2017;MANGUE SECO 5;10,42;12,30;18,04
03/01/2017;NOV.HORIZONTE;10,40;9,24;-11,15
03/01/2017;REI VENTOS 1;19,69;22,75;15,54
03/01/2017;REI VENTOS 3;20,06;21,02;4,79
04/01/2017;CONJUNTO EOLICO AGUA DOCE;19,94;8,11;-59,33
04/01/2017;CONJUNTO EOLICO ALVORADA;9,92;17,51;76,51
04/01/2017;CONJUNTO EÓLICO AMAZONAS;82,21;96,00;16,77
04/01/2017;CONJUNTO EOLICO ASA BRANCA;75,29;106,21;41,07
04/01/2017;CONJUNTO EOLICO ATLANTICA;18,19;33,96;86,70
04/01/2017;CONJUNTO EOLICO BAIXA DO FEIJAO;62,12;53,15;-14,44
04/01/2017;CONJUNTO EÓLICO BLOCO SUL;44,02;72,80;65,38
04/01/2017;CONJUNTO EOLICO BOM JARDIM DA SERRA;6,48;4,05;-37,50
04/01/2017;CONJUNTO EOLICO BRISA POTIGUAR I;82,54;43,34;-47,49
04/01/2017;CONJUNTO EOLICO BW GUIRAPA I;31,44;32,69;3,98
04/01/2017;CONJUNTO EOLICO BW GUIRAPA II;27,71;30,03;8,37
04/01/2017;CONJUNTO EOLICO CABEÇO PRETO II;25,54;33,84;32,50
04/01/2017;CONJUNTO EOLICO CAETES II;88,65;98,81;11,46
04/01/2017;CONJUNTO EOLICO CAETITE;19,60;38,92;98,57
04/01/2017;CONJUNTO EOLICO CAETITE 123;41,81;30,09;-28,03
04/01/2017;CONJUNTO EOLICO CAETITE A;12,15;25,22;107,57
04/01/2017;CONJUNTO EOLICO CALANGO 1;29,17;22,79;-21,87
04/01/2017;CONJUNTO EOLICO CALANGO 2;34,33;29,15;-15,09
04/01/2017;CONJUNTO EOLICO CAMPO DOS VENTOS;37,92;46,42;22,42
04/01/2017;CONJUNTO EOLICO CAMPO FORMOSO;88,75;98,73;11,25
04/01/2017;CONJUNTO EOLICO CARCARA II;42,35;52,80;24,68
04/01/2017;CONJUNTO EOLICO CHAPADA I;62,60;92,60;47,92
04/01/2017;CONJUNTO EOLICO CHAPADA II;65,08;81,80;25,69
04/01/2017;CONJUNTO EOLICO CHAPADA III;44,02;99,55;126,15
04/01/2017;CONJUNTO EOLICO CHAPADA IV;18,19;39,26;115,83
04/01/2017;CONJUNTO EOLICO CURVA DOS VENTOS;23,00;22,78;-0,96
04/01/2017;CONJUNTO EOLICO DOS ARACAS;47,15;55,33;17,35
04/01/2017;CONJUNTO EOLICO GENTIO DO OURO I;37,44;39,98;6,78
04/01/2017;CONJUNTO EOLICO GUIRAPA;24,33;22,76;-6,45
